38,Cambria Heights,Queens,8.954490580545944
51,Co-Op City,Bronx,8.869861317668052
193,Queensbridge/Ravenswood,Queens,8.869082687523228
202,Roosevelt Island,Manhattan,8.860318559556788
98,Fresh Meadows,Queens,8.844525
53,College Point,Queens,8.830125
258,Woodhaven,Queens,8.741558496114264
214,South Beach/Dongan Hills,Staten Island,8.631020408163264
95,Forest Hills,Queens,8.622340740740741
70,East Elmhurst,Queens,8.493623963861234
216,South Ozone Park,Queens,8.408744640998963
180,Ozone Park,Queens,8.188602430555555
81,Eastchester,Bronx,8.06203125
154,Marine Park/Floyd Bennett Field,Brooklyn,8.017041420118344
192,Queensboro Hill,Queens,7.793580246913579
136,Kingsbridge Heights,Bronx,7.756846913580242
195,Red Hook,Brooklyn,7.745199999999996
86,Far Rockaway,Queens,7.73998163452709
155,Marine Park/Mill Basin,Brooklyn,7.524978366684693
91,Flatlands,Brooklyn,7.465944560166636
25,Boerum Hill,Brooklyn,7.391873423198032
89,Flatbush/Ditmas Park,Brooklyn,7.211442857142855
197,Richmond Hill,Queens,7.19796244998461
22,Bensonhurst West,Brooklyn,7.1165230769230785
72,East Flatbush/Remsen Village,Brooklyn,7.108978515624998
119,Highbridge,Bronx,7.078428444444443
92,Flushing,Queens,6.9925400748534665
160,Middle Village,Queens,6.9407495069033525
165,Midwood,Brooklyn,6.905115436849251
181,Park Slope,Brooklyn,6.899334794447307
20,Belmont,Bronx,6.880576131687242
247,West Concourse,Bronx,6.872947539210383
55,Coney Island,Brooklyn,6.8324864639733445
205,Saint Albans,Queens,6.826510301768988
213,Soundview/Castle Hill,Bronx,6.779462047141871
189,Prospect Heights,Brooklyn,6.772772108843536
173,North Corona,Queens,6.719266528925621
250,Westchester Village/Unionport,Bronx,6.673333333333333
85,Erasmus,Brooklyn,6.610679773156897
127,Inwood,Manhattan,6.602843889254147
126,Hunts Point,Bronx,6.537107438016528
59,Crotona Park,Bronx,6.483200000000001
256,Williamsburg (South Side),Brooklyn,6.436301459263333
18,Bedford Park,Bronx,6.428549804687502
97,Fort Greene,Brooklyn,6.328957735935634
69,East Concourse/Concourse Village,Bronx,6.304144768466589
257,Windsor Terrace,Brooklyn,6.258192348727327
101,Glen Oaks,Queens,6.104901844140391
3,Allerton/Pelham Gardens,Bronx,6.05227245687091
222,Starrett City,Brooklyn,6.046373626373628
71,East Flatbush/Farragut,Brooklyn,6.028611212563915
191,Queens Village,Queens,5.910854289940828
117,Hammels/Arverne,Queens,5.69202216066482
14,Bay Ridge,Brooklyn,5.653215316152375
255,Williamsburg (North Side),Brooklyn,5.632576143096298
112,Greenpoint,Brooklyn,5.5933366395556385
220,Spuyten Duyvil/Kingsbridge,Bronx,5.582219598583235
235,University Heights/Morris Heights,Bronx,5.57238599143361
217,South Williamsburg,Brooklyn,5.504235270779608
120,Highbridge Park,Manhattan,5.4734693877551015
227,Sunset Park East,Brooklyn,5.463738905325444
26,Borough Park,Brooklyn,5.42605841259153
49,Clinton Hill,Brooklyn,5.392167490229161
78,East Tremont,Bronx,5.3820379839298775
228,Sunset Park West,Brooklyn,5.377778979628628
172,New Dorp/Midland Beach,Staten Island,5.377777777777778
241,Van Cortlandt Village,Bronx,5.306874999999999
